Tevin,Tevout,Psuc,Pdes,Vazao,DeltaP,Cap,Pot,Deltad,COP,Classe
4.99,-0.88,2.67,11.8,217.69,9.2,50.9,244.16,-0.36,6.03,0
4.97,-1.05,2.69,11.8,217.39,9.1,50.9,245.48,-0.57,6.14,0
4.95,-1.13,2.5,11.8,197.78,9.1,50.9,242.1,-0.64,5.72,0
5.03,-0.84,2.49,11.81,172.56,9.4,50.9,245.92,-0.71,4.75,1
5.12,-0.53,2.54,11.88,181.55,9.3,50.9,246.7,-0.76,4.79,1
5.14,-0.48,2.66,11.9,218.76,9.3,50.9,245.61,-0.78,5.77,1
5.13,-0.52,2.68,11.9,217.9,9.2,50.9,245.78,-0.76,5.78,1
5.13,-0.51,2.67,11.82,219.12,9.3,50.9,246.18,-0.74,5.78,1
5.13,-0.6,2.69,11.8,218.25,9.0,50.9,245.54,-0.71,5.87,0
5.11,-0.6,2.67,11.8,217.47,9.1,50.9,243.26,-0.69,5.89,1
5.11,-0.6,2.63,11.8,217.62,9.3,50.9,244.8,-0.69,5.85,1
5.12,-0.67,2.75,11.8,218.17,9.0,50.9,244.57,-0.7,5.95,0
5.1,-0.7,2.64,11.8,218.31,9.1,50.9,243.74,-0.67,5.99,0
5.1,-0.78,2.7,11.8,218.31,9.1,50.9,245.94,-0.71,6.01,0
5.12,-0.87,2.62,11.8,218.78,9.1,50.9,244.62,-0.76,6.18,0
5.12,-0.9,2.61,11.8,211.64,9.2,50.9,246.0,-0.81,5.97,1
5.2,-0.76,2.56,11.8,173.82,9.2,50.9,244.42,-0.78,4.88,1
5.32,-0.47,2.5,11.85,172.34,9.2,50.9,243.32,-0.82,4.73,1
5.35,-0.3,2.67,11.9,212.86,9.3,50.9,246.4,-0.89,5.63,1
5.36,-0.32,2.69,11.95,219.09,9.2,50.9,246.2,-0.87,5.83,1
5.37,-0.36,2.75,12.0,218.81,9.3,50.9,247.56,-0.85,5.84,1
5.35,-0.4,2.72,12.0,217.58,9.2,50.9,249.02,-0.84,5.8,1
5.34,-0.49,2.71,11.94,219.52,9.3,50.9,247.98,-0.78,5.95,1
5.3,-0.61,2.76,11.93,219.21,9.2,50.9,247.66,-0.76,6.03,1
5.25,-0.73,2.71,11.9,217.75,9.1,50.9,246.73,-0.72,6.09,1
5.23,-0.9,2.72,11.9,218.79,9.2,50.9,246.8,-0.75,6.26,1
5.2,-1.07,2.57,11.9,206.01,9.2,50.9,245.76,-0.78,6.06,1
5.25,-0.91,2.54,11.9,172.02,9.5,50.9,245.4,-0.81,4.98,1
5.31,-0.84,2.59,11.9,174.27,9.3,50.9,245.78,-0.82,5.02,1
5.43,-0.52,2.49,11.93,173.46,9.3,50.9,247.16,-0.83,4.81,1
5.6,-0.16,2.58,12.01,185.67,9.5,50.9,247.78,-0.88,4.97,1
5.67,-0.1,2.74,12.1,218.28,9.4,50.9,251.76,-0.97,5.76,1
5.68,-0.1,2.75,12.1,219.37,9.3,50.9,250.84,-0.97,5.83,1
5.7,-0.18,2.75,12.19,218.3,9.4,50.9,252.67,-0.98,5.85,1
5.72,-0.2,2.73,12.22,218.81,9.6,50.9,252.52,-1.04,5.91,1
5.74,-0.3,2.69,12.29,218.65,9.5,50.9,252.78,-1.07,6.02,1
5.84,-0.14,2.61,12.3,217.07,9.5,50.9,253.66,-1.1,5.9,1
5.95,-0.13,2.75,12.36,217.81,9.5,50.9,254.8,-1.18,5.99,1
6.03,-0.14,2.66,12.4,201.11,9.6,50.9,255.02,-1.21,5.6,1
6.16,0.22,2.58,12.4,171.82,9.9,50.9,255.18,-1.25,4.61,1
6.28,0.55,2.69,12.49,174.26,9.7,50.9,256.3,-1.32,4.49,1
6.29,0.6,2.84,12.59,217.79,9.7,50.9,259.86,-1.38,5.5,1
6.28,0.6,2.87,12.6,218.91,9.9,50.9,260.04,-1.4,5.51,1
6.26,0.57,2.85,12.64,219.45,9.7,50.9,259.76,-1.28,5.54,1
6.23,0.51,2.92,12.7,219.19,9.9,50.9,262.14,-1.29,5.51,1
6.21,0.46,2.84,12.7,220.38,9.8,50.9,261.59,-1.26,5.58,1
6.18,0.36,2.88,12.73,218.31,9.9,50.9,261.94,-1.34,5.59,1
6.15,0.28,2.8,12.8,218.99,9.9,50.9,262.02,-1.35,5.66,1
6.12,0.2,2.79,12.8,218.37,9.9,50.9,263.31,-1.33,5.66,1
6.08,0.01,2.9,12.8,219.89,9.9,50.9,263.1,-1.35,5.85,1
6.03,-0.17,2.74,12.76,216.9,9.9,50.9,261.8,-1.29,5.92,1
6.1,0.09,2.58,12.78,173.61,10.2,50.9,260.31,-1.26,4.62,1
6.21,0.35,2.73,12.8,173.96,10.1,50.9,263.55,-1.33,4.46,1
6.31,0.64,2.7,12.83,182.3,10.1,50.9,262.54,-1.32,4.53,1
6.28,0.69,2.88,12.9,218.09,10.2,50.9,264.96,-1.32,5.31,1
6.26,0.6,2.85,12.89,218.39,10.0,50.9,264.76,-1.31,5.38,1
6.23,0.6,2.87,12.9,220.34,10.1,50.9,263.76,-1.35,5.42,1
6.19,0.57,2.86,12.9,218.49,10.0,50.9,265.4,-1.33,5.34,1
6.15,0.49,2.87,12.9,218.33,10.0,50.9,262.3,-1.32,5.43,1
6.11,0.4,2.86,12.9,220.67,9.9,50.9,264.22,-1.33,5.5,1
6.06,0.31,2.85,12.9,218.22,10.0,50.9,264.12,-1.31,5.48,1
6.01,0.28,2.81,12.89,219.53,10.0,50.9,265.76,-1.31,5.46,1
5.95,0.09,2.9,12.85,220.4,10.0,50.9,263.4,-1.34,5.65,1
5.89,-0.05,2.81,12.8,220.19,9.9,50.9,263.92,-1.3,5.72,1
5.81,-0.28,2.81,12.75,219.04,9.9,50.9,263.06,-1.37,5.85,1
5.77,-0.4,2.74,12.7,198.46,9.9,50.9,260.6,-1.35,5.41,1
5.85,-0.19,2.61,12.7,172.72,10.0,50.9,260.9,-1.32,4.61,1
5.94,0.12,2.61,12.7,174.6,10.1,50.9,260.42,-1.3,4.5,1
5.94,0.11,2.86,12.7,211.93,10.0,50.9,261.24,-1.37,5.45,1
5.87,-0.04,2.82,12.7,218.86,9.9,50.9,260.98,-1.35,5.72,1
5.82,-0.15,2.67,12.7,213.99,9.9,50.9,264.22,-1.27,5.57,1
5.89,0.03,2.7,12.7,174.12,10.1,50.9,259.04,-1.28,4.54,1
5.99,0.35,2.63,12.7,172.18,10.0,50.9,261.24,-1.33,4.29,1
5.99,0.41,2.87,12.77,216.17,10.0,50.9,263.62,-1.33,5.28,1
5.96,0.4,2.82,12.72,219.83,9.9,50.9,260.72,-1.25,5.41,1
5.92,0.36,2.82,12.7,218.64,9.8,50.9,263.94,-1.17,5.32,1
5.88,0.32,2.77,12.7,221.16,9.9,50.9,261.94,-1.17,5.42,1
5.83,0.25,2.85,12.7,218.17,10.0,50.9,261.58,-1.03,5.36,1
5.78,0.2,2.78,12.7,219.01,9.9,50.9,261.44,-1.01,5.39,1
5.76,0.19,2.78,12.7,220.56,9.9,50.9,260.7,-1.03,5.43,1
5.73,0.1,2.81,12.7,219.12,9.8,50.9,260.84,-1.04,5.45,1
5.7,0.08,2.79,12.7,218.56,9.9,50.9,261.0,-1.07,5.42,1
5.64,-0.02,2.8,12.7,219.98,9.8,50.9,262.66,-1.11,5.46,1
5.59,-0.1,2.78,12.7,218.07,10.0,50.9,261.2,-1.1,5.48,1
5.54,-0.2,2.78,12.7,219.54,9.9,50.9,261.06,-1.12,5.57,1
5.47,-0.36,2.8,12.7,218.98,10.0,50.9,261.36,-1.14,5.63,1
5.4,-0.57,2.71,12.64,216.93,9.9,50.9,259.08,-1.1,5.76,1
5.44,-0.36,2.53,12.62,172.18,10.0,50.9,258.9,-1.02,4.45,1
5.51,-0.07,2.6,12.7,174.09,10.2,50.9,259.56,-1.01,4.32,1
5.51,0.0,2.77,12.7,210.44,9.9,50.9,260.84,-0.99,5.13,1
5.46,-0.1,2.76,12.7,219.61,10.0,50.9,261.59,-1.01,5.38,1
5.4,-0.16,2.79,12.65,218.99,9.8,50.9,260.04,-1.12,5.4,1
5.34,-0.22,2.71,12.6,219.17,9.8,50.9,259.33,-1.15,5.41,1
5.26,-0.39,2.83,12.52,219.95,9.8,50.9,257.22,-1.14,5.57,1
5.18,-0.55,2.71,12.48,219.48,9.7,50.9,257.29,-1.01,5.64,1
5.16,-0.6,2.67,12.4,220.08,9.7,50.9,256.94,-1.06,5.69,1
5.21,-0.66,2.73,12.4,218.89,9.7,50.9,256.18,-1.08,5.78,1
5.18,-0.78,2.66,12.4,210.86,9.7,50.9,255.96,-1.09,5.66,1
5.24,-0.66,2.6,12.4,172.41,9.7,50.9,254.3,-1.07,4.61,1
5.31,-0.38,2.52,12.47,172.61,9.8,50.9,255.63,-1.12,4.43,1
5.29,-0.3,2.71,12.5,216.51,9.7,50.9,258.72,-1.38,5.39,1
5.26,-0.4,2.76,12.5,219.35,9.7,50.9,256.94,-1.45,5.57,1
5.29,-0.4,2.66,12.5,218.42,9.7,50.9,255.32,-1.43,5.61,1
5.31,-0.4,2.68,12.5,219.42,9.8,50.9,256.46,-1.42,5.64,1
5.35,-0.38,2.68,12.5,218.01,9.7,50.9,256.12,-1.48,5.62,1
5.38,-0.39,2.75,12.5,219.13,9.8,50.9,256.48,-1.47,5.69,1
5.45,-0.4,2.68,12.44,219.84,9.7,50.9,255.64,-1.47,5.8,1
5.51,-0.37,2.7,12.4,217.39,9.7,50.9,255.68,-1.46,5.77,1
5.51,-0.54,2.83,12.37,218.67,9.5,50.9,255.16,-1.33,5.98,1
5.42,-0.82,2.75,12.3,217.83,9.5,50.9,254.14,-1.32,6.17,1
5.36,-1.11,2.75,12.2,205.62,9.6,50.9,250.74,-1.32,6.11,1
5.27,-1.44,2.68,12.2,199.29,9.5,50.9,250.84,-1.36,6.15,1
5.21,-1.41,2.51,12.26,153.61,9.8,50.9,252.48,-1.46,4.65,1
5.17,-1.42,2.55,12.3,149.82,9.7,50.9,253.66,-1.52,4.49,1
5.18,-1.2,2.43,12.38,149.31,9.9,50.9,252.96,-1.56,4.35,1
5.32,-0.8,2.38,12.4,150.88,9.9,50.9,253.42,-1.65,4.21,1
5.39,-0.56,2.66,12.5,185.64,10.1,50.9,256.96,-1.7,4.96,1
5.42,-0.58,2.65,12.5,196.66,9.8,50.9,255.36,-1.65,5.32,1
5.43,-0.6,2.72,12.44,197.3,9.9,50.9,256.34,-1.65,5.35,1
5.42,-0.6,2.64,12.4,197.49,9.8,50.9,255.28,-1.6,5.37,1
5.38,-0.72,2.75,12.4,198.85,9.7,50.9,257.73,-1.58,5.43,1
5.34,-0.76,2.67,12.34,195.95,9.7,50.9,253.2,-1.52,5.44,1
5.32,-0.94,2.71,12.32,197.37,9.5,50.9,255.68,-1.5,5.57,1
5.28,-1.1,2.69,12.36,198.76,9.7,50.9,255.9,-1.54,5.72,1
5.17,-1.3,2.54,12.35,190.54,9.8,50.9,253.26,-1.53,5.62,1
5.22,-1.12,2.49,12.38,149.82,9.7,50.9,254.98,-1.66,4.29,1
5.36,-0.69,2.46,12.42,149.59,9.9,50.9,254.34,-1.72,4.1,1
5.4,-0.51,2.61,12.5,192.41,9.8,50.9,258.06,-1.74,5.09,1
5.42,-0.58,2.74,12.5,198.58,9.8,50.9,258.32,-1.74,5.32,1
5.44,-0.55,2.66,12.5,194.36,9.8,50.9,257.38,-1.73,5.22,1
5.46,-0.55,2.66,12.5,199.83,9.7,50.9,256.37,-1.74,5.4,1
5.48,-0.5,2.67,12.49,194.82,9.9,50.9,257.3,-1.77,5.22,1
5.48,-0.54,2.74,12.44,197.09,9.9,50.9,256.4,-1.73,5.33,1
5.46,-0.68,2.71,12.4,196.1,9.6,50.9,257.5,-1.78,5.39,1
5.41,-0.75,2.71,12.4,197.85,9.8,50.9,254.43,-1.87,5.52,1
5.38,-0.86,2.67,12.4,196.48,9.7,50.9,254.36,-1.82,5.56,1
5.36,-1.0,2.68,12.4,199.69,9.7,50.9,254.82,-1.92,5.74,1
5.24,-1.28,2.69,12.4,189.09,9.6,50.9,254.32,-2.02,5.59,1
5.28,-1.07,2.42,12.4,148.98,9.9,50.9,253.9,-1.94,4.3,1
5.43,-0.62,2.43,12.44,148.92,9.9,50.9,255.34,-1.88,4.07,1
5.47,-0.5,2.7,12.5,197.41,9.9,50.9,255.39,-1.79,5.32,1
5.48,-0.5,2.65,12.5,193.71,9.9,50.9,256.92,-1.79,5.2,1
5.47,-0.56,2.72,12.43,199.3,9.8,50.9,256.65,-1.74,5.4,1
5.44,-0.65,2.7,12.4,195.64,9.8,50.9,256.68,-1.78,5.36,1
5.39,-0.74,2.74,12.4,197.56,9.7,50.9,254.9,-1.68,5.48,1
5.36,-0.91,2.66,12.38,195.24,9.7,50.9,253.47,-1.57,5.57,1
5.28,-1.13,2.72,12.4,198.99,9.6,50.9,252.74,-1.61,5.82,1
5.17,-1.34,2.59,12.4,170.84,9.6,50.9,251.32,-1.68,5.1,1
5.28,-0.95,2.35,12.41,149.61,9.9,50.9,257.62,-1.72,4.17,1
5.39,-0.61,2.56,12.52,165.9,10.2,50.9,258.16,-1.87,4.44,1
5.4,-0.6,2.65,12.52,196.92,9.9,50.9,257.5,-1.86,5.29,1
5.41,-0.59,2.63,12.51,195.61,9.8,50.9,258.22,-1.97,5.24,1
5.43,-0.54,2.66,12.58,199.02,10.0,50.9,256.16,-1.92,5.34,1
5.44,-0.6,2.68,12.6,194.24,9.9,50.9,256.9,-1.94,5.26,1
5.46,-0.57,2.61,12.57,196.91,9.9,50.9,259.6,-1.93,5.27,1
5.48,-0.55,2.71,12.58,198.24,10.0,50.9,258.34,-1.93,5.33,1
5.49,-0.6,2.63,12.51,195.13,9.8,50.9,256.84,-2.14,5.33,1
5.46,-0.64,2.74,12.5,199.18,9.9,50.9,256.59,-2.26,5.46,1
5.44,-0.79,2.7,12.5,196.36,9.8,50.9,258.36,-2.29,5.45,1
5.42,-0.92,2.67,12.5,195.72,9.9,50.9,256.08,-2.39,5.58,1
5.31,-1.21,2.72,12.56,195.88,9.8,50.9,259.6,-2.37,5.67,1
5.29,-1.18,2.43,12.58,156.98,10.0,50.9,256.92,-2.37,4.56,1
5.43,-0.72,2.37,12.63,151.08,10.3,50.9,258.08,-2.55,4.15,1
5.51,-0.5,2.65,12.7,176.14,10.1,50.9,262.3,-2.49,4.65,1
5.52,-0.46,2.63,12.7,198.52,9.9,50.9,261.76,-2.42,5.23,1
5.54,-0.44,2.7,12.7,195.89,10.1,50.9,262.33,-2.4,5.14,1
5.56,-0.42,2.64,12.7,197.45,10.0,50.9,260.32,-2.48,5.22,1
5.58,-0.39,2.71,12.7,195.39,10.1,50.9,261.24,-2.42,5.14,1
5.57,-0.35,2.72,12.7,199.26,10.1,50.9,259.94,-2.27,5.24,1
5.56,-0.46,2.74,12.67,195.09,9.9,50.9,257.1,-2.26,5.27,1
5.47,-0.59,2.81,12.62,197.12,9.9,50.9,258.73,-2.09,5.32,1
5.34,-0.81,2.7,12.55,199.06,9.8,50.9,259.62,-1.95,5.44,1
5.24,-0.98,2.65,12.5,194.48,9.7,50.9,256.29,-1.73,5.44,1
5.18,-1.17,2.74,12.5,197.37,9.7,50.9,257.1,-1.68,5.62,1
5.02,-1.5,2.67,12.5,192.73,9.8,50.9,259.0,-1.72,5.59,1
4.93,-1.54,2.51,12.56,149.21,9.9,50.9,256.52,-1.71,4.34,1
5.03,-1.12,2.3,12.6,148.37,10.2,50.9,256.41,-1.66,4.1,1
5.1,-0.9,2.55,12.66,188.65,10.2,50.9,259.1,-1.67,5.04,1
5.12,-0.9,2.65,12.6,196.05,10.1,50.9,258.1,-1.71,5.27,1
5.16,-0.98,2.65,12.61,196.45,9.9,50.9,259.38,-1.94,5.36,1
5.19,-0.94,2.58,12.65,194.54,10.0,50.9,258.56,-2.08,5.32,1
5.24,-0.85,2.52,12.7,197.67,10.0,50.9,261.32,-2.09,5.32,1
5.31,-0.88,2.66,12.7,195.14,10.0,50.9,261.63,-2.07,5.32,1
5.38,-0.81,2.58,12.7,196.13,10.0,50.9,260.4,-2.17,5.37,1
5.45,-0.72,2.59,12.7,195.19,10.0,50.9,260.76,-2.23,5.33,1
5.5,-0.8,2.69,12.7,197.8,10.0,50.9,262.94,-2.11,5.46,1
5.49,-0.93,2.74,12.7,194.96,10.1,50.9,260.64,-2.09,5.54,1
5.39,-1.24,2.67,12.7,197.97,9.9,50.9,260.04,-2.17,5.82,1
5.4,-1.04,2.42,12.7,152.62,10.4,50.9,260.02,-2.33,4.36,1
5.53,-0.64,2.47,12.7,150.79,10.4,50.9,261.04,-2.43,4.11,1
5.59,-0.5,2.69,12.7,180.6,10.0,50.9,261.14,-2.4,4.86,1
5.62,-0.48,2.68,12.7,197.75,9.9,50.9,262.26,-2.15,5.3,1
5.66,-0.49,2.68,12.84,196.0,10.1,50.9,264.59,-2.26,5.25,1
5.68,-0.4,2.66,12.9,197.61,10.3,50.9,262.74,-2.32,5.27,1
5.72,-0.39,2.67,12.9,195.96,10.2,50.9,264.88,-2.06,5.21,1
5.77,-0.33,2.68,12.9,196.78,10.1,50.9,264.1,-1.87,5.24,1
5.78,-0.38,2.8,12.86,198.72,10.0,50.9,264.23,-1.68,5.34,1
5.77,-0.45,2.75,12.8,194.93,10.2,50.9,262.16,-1.79,5.33,1
5.69,-0.59,2.71,12.74,199.59,10.1,50.9,262.78,-1.79,5.5,1
5.64,-0.77,2.75,12.7,195.57,10.0,50.9,260.49,-1.7,5.55,1
5.6,-0.94,2.7,12.65,199.16,10.1,50.9,259.04,-1.74,5.8,1
5.46,-1.38,2.73,12.6,189.89,9.8,50.9,260.32,-1.62,5.75,1
5.38,-1.43,2.47,12.6,149.81,10.0,50.9,257.4,-1.62,4.57,1
5.29,-1.37,2.55,12.6,150.25,10.1,50.9,258.73,-1.38,4.46,1
5.2,-1.29,2.51,12.6,150.56,10.2,50.9,260.36,-1.07,4.33,1
5.3,-0.97,2.4,12.6,150.42,10.1,50.9,257.08,-1.14,4.23,1
5.43,-0.67,2.55,12.61,178.35,10.2,50.9,257.45,-1.28,4.87,1
5.53,-0.54,2.64,12.7,197.08,10.2,50.9,259.24,-1.41,5.32,1
5.63,-0.47,2.62,12.64,194.01,10.0,50.9,258.1,-1.73,5.28,1
5.68,-0.48,2.76,12.6,197.76,10.0,50.9,259.88,-2.15,5.4,1
5.64,-0.65,2.73,12.61,196.4,9.9,50.9,258.92,-2.09,5.5,1
5.58,-0.78,2.74,12.54,197.15,9.9,50.9,259.52,-2.24,5.58,1
5.54,-1.01,2.73,12.5,194.3,9.9,50.9,256.58,-2.1,5.72,1
5.4,-1.42,2.71,12.5,196.72,9.8,50.9,256.52,-2.63,6.04,1
5.36,-1.45,2.45,12.5,150.24,9.9,50.9,256.12,-3.01,4.6,1
5.33,-1.34,2.48,12.58,148.37,10.0,50.9,259.38,-3.07,4.4,1
5.27,-1.27,2.54,12.6,150.11,10.2,50.9,259.86,-3.08,4.36,1
5.34,-1.04,2.44,12.63,150.06,10.1,50.9,258.9,-2.78,4.27,1
5.49,-0.62,2.52,12.7,161.28,10.4,50.9,259.44,-2.87,4.38,1
5.59,-0.53,2.62,12.7,196.39,10.0,50.9,260.24,-3.04,5.32,1
5.61,-0.55,2.75,12.67,198.22,10.1,50.9,259.78,-2.72,5.43,1
5.6,-0.6,2.65,12.6,195.62,9.8,50.9,258.69,-2.89,5.41,1
5.6,-0.69,2.76,12.57,197.88,10.0,50.9,257.72,-3.05,5.57,1
5.55,-0.99,2.76,12.6,196.27,9.8,50.9,257.94,-2.59,5.74,1
5.46,-1.11,2.49,12.58,178.91,9.9,50.9,257.35,-2.74,5.27,1
5.57,-0.74,2.43,12.6,148.44,10.2,50.9,255.94,-3.09,4.22,1
5.72,-0.32,2.56,12.67,156.82,10.3,50.9,261.82,-3.34,4.17,1
5.75,-0.33,2.72,12.7,198.35,9.9,50.9,262.22,-3.43,5.31,1
5.77,-0.32,2.71,12.7,193.31,10.1,50.9,260.58,-3.45,5.2,1
5.79,-0.32,2.69,12.7,199.49,9.9,50.9,258.76,-3.4,5.43,1
5.81,-0.29,2.67,12.7,195.45,10.1,50.9,261.9,-3.36,5.25,1
5.84,-0.3,2.74,12.7,199.04,10.1,50.9,259.68,-3.37,5.42,1
5.87,-0.29,2.69,12.7,195.65,10.0,50.9,260.96,-3.36,5.32,1
5.85,-0.37,2.8,12.64,198.8,9.9,50.9,259.76,-3.29,5.49,1
5.8,-0.51,2.75,12.6,195.87,9.9,50.9,258.26,-3.24,5.51,1
5.72,-0.72,2.8,12.52,198.08,9.8,50.9,258.43,-3.2,5.69,1
5.68,-0.88,2.67,12.5,196.74,9.8,50.9,255.52,-3.19,5.83,1
5.59,-1.22,2.74,12.45,196.23,9.7,50.9,256.16,-3.17,6.01,1
5.53,-1.4,2.64,12.5,164.97,9.8,50.9,257.76,-3.06,5.11,1
5.53,-1.33,2.46,12.5,150.66,10.0,50.9,255.58,-3.12,4.66,1
5.52,-1.3,2.57,12.52,149.94,10.0,50.9,257.42,-3.22,4.58,1
5.5,-1.2,2.52,12.6,149.22,10.1,50.9,256.47,-3.3,4.5,1
5.52,-1.01,2.46,12.69,150.65,10.0,50.9,259.6,-3.31,4.37,1
5.62,-0.7,2.55,12.71,150.09,10.2,50.9,259.18,-3.16,4.22,1
5.74,-0.32,2.51,12.77,152.9,10.1,50.9,261.06,-2.5,4.1,1
5.77,-0.21,2.74,12.8,196.08,10.2,50.9,263.78,-2.59,5.12,1
5.77,-0.26,2.71,12.8,198.44,10.0,50.9,266.98,-2.74,5.17,1
5.78,-0.27,2.74,12.8,194.19,10.0,50.9,263.28,-2.8,5.15,1
5.78,-0.27,2.77,12.82,198.55,10.2,50.9,263.38,-2.75,5.26,1
5.77,-0.27,2.64,12.89,196.1,10.2,50.9,265.02,-2.75,5.15,1
5.78,-0.28,2.78,12.9,195.79,10.2,50.9,263.64,-2.69,5.19,1
5.77,-0.34,2.75,12.9,198.4,10.1,50.9,261.96,-2.61,5.33,1
5.76,-0.37,2.66,12.82,194.7,10.1,50.9,262.88,-2.42,5.24,1
5.76,-0.36,2.69,12.8,198.01,10.1,50.9,262.32,-2.46,5.33,1
5.76,-0.44,2.81,12.74,195.29,10.1,50.9,261.64,-2.57,5.33,1
5.75,-0.53,2.72,12.69,199.84,10.0,50.9,259.98,-2.72,5.56,1
5.76,-0.61,2.67,12.6,195.06,9.8,50.9,258.88,-2.76,5.53,1
5.7,-0.8,2.77,12.6,199.06,9.8,50.9,258.47,-2.73,5.77,1
5.65,-0.86,2.57,12.6,168.73,9.8,50.9,259.0,-2.69,4.89,1
5.78,-0.46,2.5,12.6,149.85,10.2,50.9,259.53,-2.47,4.15,1
5.88,-0.12,2.65,12.68,169.27,10.2,50.9,259.7,-2.53,4.51,1
5.87,-0.1,2.7,12.7,196.1,9.9,50.9,257.88,-2.53,5.24,1
5.86,-0.17,2.82,12.7,198.58,9.9,50.9,258.9,-2.56,5.32,1
5.85,-0.2,2.71,12.7,195.49,10.1,50.9,260.94,-2.59,5.22,1
5.82,-0.15,2.73,12.7,197.87,10.0,50.9,260.66,-2.78,5.23,1
5.81,-0.22,2.78,12.7,195.31,9.8,50.9,262.17,-2.89,5.18,1
5.78,-0.3,2.73,12.63,197.1,9.9,50.9,257.82,-3.01,5.36,1
5.75,-0.36,2.8,12.6,198.82,9.9,50.9,260.48,-3.09,5.38,1
5.72,-0.44,2.72,12.6,196.73,9.9,50.9,259.8,-3.11,5.38,1
5.71,-0.5,2.74,12.58,196.54,9.9,50.9,259.41,-3.03,5.42,1
5.7,-0.6,2.7,12.57,199.68,9.8,50.9,259.18,-3.07,5.59,1
5.61,-0.7,2.63,12.54,188.73,9.9,50.9,257.08,-3.14,5.34,1
5.65,-0.52,2.6,12.53,151.14,9.9,50.9,257.24,-3.33,4.18,1
5.77,-0.1,2.5,12.58,149.4,9.9,50.9,256.22,-3.44,3.95,1
5.75,0.07,2.71,12.6,196.69,9.9,50.9,258.1,-3.52,4.99,1
5.72,0.05,2.82,12.57,198.02,9.7,50.9,257.86,-3.49,5.02,1
5.66,0.09,2.71,12.5,195.49,9.7,50.9,255.73,-3.41,4.9,1
5.6,0.18,2.79,12.38,199.82,9.9,48.04,247.51,-3.3,5.05,1
5.57,0.1,2.86,12.3,195.61,9.4,35.12,197.12,-3.24,6.26,1
5.59,0.07,2.86,12.3,199.78,9.4,35.1,197.7,-3.2,6.43,1
5.65,0.05,2.83,12.3,195.29,9.5,35.1,198.2,-3.19,6.35,1
5.64,-0.05,2.84,12.3,199.54,9.5,35.1,199.4,-3.17,6.56,1
5.65,-0.04,2.8,12.3,168.7,9.4,35.1,197.74,-3.11,5.59,1
5.77,0.27,2.67,12.28,150.49,9.5,35.1,197.63,-3.12,4.82,1
5.86,0.5,2.88,12.3,168.64,9.7,35.1,197.98,-3.08,5.26,1
5.87,0.5,2.92,12.3,199.1,9.4,35.1,198.41,-3.16,6.21,1
5.86,0.5,2.93,12.3,196.59,9.4,35.1,198.46,-3.22,6.12,1
5.85,0.4,2.94,12.34,199.66,9.3,35.1,199.74,-3.21,6.28,1
5.82,0.32,2.91,12.39,196.16,9.5,35.1,199.74,-3.06,6.22,1
5.82,0.23,2.95,12.34,199.89,9.4,35.1,198.68,-2.92,6.49,1
5.84,0.15,2.92,12.37,196.97,9.4,35.1,199.71,-2.98,6.47,1
5.8,0.06,2.83,12.34,180.07,9.5,35.1,199.62,-3.08,5.97,1
5.87,0.35,2.71,12.38,149.92,9.5,35.1,199.44,-2.87,4.79,1
5.98,0.68,2.85,12.43,157.18,9.8,35.1,200.1,-2.75,4.8,1
5.95,0.65,2.97,12.4,200.71,9.5,35.1,201.94,-2.87,6.07,1
5.91,0.6,2.98,12.4,195.51,9.4,35.1,200.59,-2.91,5.97,1
5.86,0.47,3.02,12.4,198.87,9.4,35.1,199.36,-3.02,6.2,1
5.79,0.36,2.95,12.4,197.33,9.4,35.1,199.5,-3.19,6.19,1
5.72,0.15,2.96,12.4,196.25,9.5,35.1,200.98,-3.33,6.26,1
5.64,-0.06,2.95,12.33,198.63,9.5,35.1,198.69,-3.3,6.57,1
5.63,-0.21,2.88,12.29,197.65,9.3,35.1,201.46,-3.25,6.61,1
5.65,-0.3,2.77,12.2,197.31,9.4,35.1,197.64,-3.16,6.85,1
5.78,-0.12,2.62,12.2,163.11,9.5,35.1,196.4,-3.1,5.64,1
5.9,0.12,2.74,12.28,149.38,9.5,35.1,197.56,-3.1,5.04,1
6.0,0.45,2.7,12.3,150.1,9.5,35.1,199.92,-3.06,4.81,1
6.14,0.77,2.77,12.31,149.56,9.5,35.1,198.68,-3.0,4.66,1
6.23,1.1,2.93,12.4,167.7,9.7,33.11,193.08,-3.04,5.14,1
6.23,1.1,3.02,12.4,199.98,9.5,30.4,183.46,-3.05,6.45,1
6.24,1.1,3.03,12.4,196.65,9.5,30.4,183.0,-3.03,6.36,1
